dst,dst_ip,num_ports,num_connections,num_sources,num_icmp,num_tcp,num_udp
1981157333,118.22.15.213,1,30,1,0,30,0
2016682036,120.52.32.52,1,7,1,0,0,7
2077838838,123.217.77.246,1,12,1,0,12,0
2099762600,125.39.213.168,1,4,1,0,0,4
2147614984,128.2.1.8,1,1,1,0,0,1
2148010586,128.8.10.90,1,40,8,0,0,40
2148052392,128.8.173.168,1,14,1,0,14,0
2149515326,128.31.0.62,1,6,1,0,6,0
2151051351,128.54.112.87,3,22,1,0,22,0
2151508312,128.61.105.88,1,55,1,0,55,0
2151509770,128.61.111.10,1,6,1,0,6,0
2151612981,128.63.2.53,1,43,7,0,0,43
2152432864,128.75.132.224,1,24,2,0,24,0
2153477186,128.91.116.66,1,37,2,0,37,0
2154260977,128.103.105.241,1,10,1,0,10,0
2154855151,128.112.122.239,1,12,1,0,12,0
2155419269,128.121.22.133,1,43,1,0,43,0
2155482046,128.122.11.190,1,20,1,0,20,0
2155502693,128.122.92.101,1,23,1,0,23,0
2155827231,128.127.80.31,1,12,1,0,12,0
2156366398,128.135.138.62,1,26,1,0,26,0
2156563884,128.138.141.172,1,2,1,0,0,2
2156570981,128.138.169.101,1,19,1,0,19,0
2157510910,128.153.0.254,1,8,4,0,0,8
2157512190,128.153.5.254,1,4,2,0,0,4
2157547795,128.153.145.19,1,537,8,0,537,0
2158955793,128.175.13.17,1,4,1,0,0,4
2159000583,128.175.188.7,1,27,2,0,27,0
2159280745,128.180.2.105,1,4,1,0,4,0
2160196354,128.193.251.2,1,16,1,0,16,0
2160409835,128.197.60.235,1,25,1,0,25,0
2160535420,128.199.39.124,1,177,1,0,0,177
2160920263,128.205.6.199,1,4,2,0,0,4
2160926771,128.205.32.51,1,44,6,0,44,0
2160945666,128.205.106.2,1,8,4,0,0,8
2160945771,128.205.106.107,1,6,3,0,0,6
2162106403,128.223.32.35,1,6,3,0,0,6
2162113558,128.223.60.22,1,6,3,0,0,6
2163060453,128.237.174.229,1,16,1,0,16,0
2164449821,129.2.226.29,1,78,1,0,78,0
2164657948,129.6.15.28,1,4,2,0,0,4
2164657949,129.6.15.29,1,3,2,0,0,3
2164657950,129.6.15.30,1,35,13,0,0,35
2165308964,129.15.254.36,1,4,1,0,4,0
2165318927,129.16.37.15,1,15,1,0,15,0
2165701533,129.21.251.157,1,12,1,0,12,0
2166077501,129.27.184.61,1,12,1,0,12,0
2166476514,129.33.206.226,1,29,1,0,29,0
2171154788,129.105.49.100,1,2,1,0,0,2
2171823293,129.115.100.189,1,7,1,0,7,0
2171823295,129.115.100.191,1,8,1,0,8,0
2171823766,129.115.102.150,1,7,4,0,0,7
2171823767,129.115.102.151,1,7,4,0,0,7
2171823941,129.115.103.69,1,15,1,0,15,0
2171827313,129.115.116.113,1,27,1,0,27,0
2172650946,129.128.5.194,1,1,1,0,1,0
2172797622,129.130.66.182,1,391,2,0,391,0
2175436759,129.170.135.215,1,15,1,0,15,0
2180654074,129.250.35.250,1,43,15,0,0,43
2182027422,130.15.24.158,1,159,1,0,159,0
2182069944,130.15.190.184,1,16,1,0,16,0
2182412516,130.20.248.228,1,32,1,0,0,32
2183634920,130.39.159.232,3,22,1,0,22,0
2185839835,130.73.68.219,1,12,1,0,12,0
2186536403,130.83.229.211,1,27,1,0,27,0
2186664454,130.85.218.6,1,14,1,0,14,0
2186664673,130.85.218.225,1,17,1,0,17,0
2186856707,130.88.201.3,1,16,1,0,16,0
2186914996,130.89.172.180,1,15,1,0,15,0
2193114916,130.184.71.36,1,9,1,0,9,0
2194411635,130.204.16.115,1,19,1,0,19,0
2194439995,130.204.127.59,1,192,2,0,192,0
2194462415,130.204.214.207,1,14,1,0,14,0
2194891815,130.211.100.39,1,32,12,0,0,32
2195189062,130.215.237.70,1,14,1,0,14,0
2196760698,130.239.232.122,3,22,1,0,22,0
2204008662,131.94.128.214,1,12,1,0,12,0
2204115168,131.96.32.224,1,21,1,0,21,0
2214401281,131.253.21.1,1,49,9,0,0,49
2214401282,131.253.21.2,1,61,9,0,0,61
2214404848,131.253.34.240,1,32,4,0,32,0
2214406181,131.253.40.37,1,36,1,0,36,0
2214406191,131.253.40.47,1,13,1,0,13,0
2214406214,131.253.40.70,1,116,1,0,116,0
2214411586,131.253.61.66,1,38,3,0,38,0
2214411588,131.253.61.68,1,123,7,0,123,0
2214411600,131.253.61.80,1,230,8,0,230,0
2214411602,131.253.61.82,1,142,6,0,142,0
2214411604,131.253.61.84,1,162,4,0,162,0
2214411616,131.253.61.96,1,139,7,0,139,0
2214411618,131.253.61.98,2,132,9,0,132,0
2214411620,131.253.61.100,1,237,9,0,237,0
2225276005,132.163.4.101,1,4,2,0,0,4
2225276006,132.163.4.102,1,2,1,0,0,2
2228009196,132.204.184.236,1,16,1,0,16,0
2228118930,132.206.101.146,1,12,1,0,12,0
2230655234,132.245.25.2,1,18,1,0,18,0
2230658642,132.245.38.82,1,692,1,0,692,0
2230659074,132.245.40.2,1,60,1,0,60,0
2230669682,132.245.81.114,1,88,1,0,88,0
2230669698,132.245.81.130,1,575,1,0,575,0
2230669730,132.245.81.162,1,158,1,0,158,0
2230669874,132.245.82.50,1,2,1,0,2,0
2230672610,132.245.92.226,1,98,1,0,98,0
2253573556,134.82.205.180,3,22,1,0,22,0
2253663213,134.84.43.237,1,72,1,0,72,0
2254115920,134.91.20.80,1,12,1,0,12,0
2256633282,134.129.125.194,1,108,1,0,108,0
2256644304,134.129.168.208,1,12,1,0,12,0
2259288657,134.170.2.81,1,25,1,0,25,0
2259288663,134.170.2.87,1,31,1,0,31,0
2259288664,134.170.2.88,2,539,1,0,539,0
2259288665,134.170.2.89,1,42,1,0,42,0
2259293687,134.170.21.247,1,206,1,0,206,0
2259294396,134.170.24.188,1,544,2,0,544,0
2259295331,134.170.28.99,1,4,4,0,0,4
2259301662,134.170.53.30,1,50,1,0,50,0
2259303037,134.170.58.125,1,8,1,0,8,0
2259303101,134.170.58.189,1,55,3,0,55,0
2259303134,134.170.58.222,2,147,1,0,147,0
2259318810,134.170.120.26,1,22,1,0,22,0
2259330621,134.170.166.61,1,34,4,0,34,0
2259335305,134.170.184.137,3,306,14,0,303,3
2259336332,134.170.188.140,2,166,2,0,166,0
2259336413,134.170.188.221,1,4,1,0,4,0
2259336452,134.170.189.4,2,261,11,0,261,0
2263139774,134.228.197.190,1,31,1,0,31,0
2264478141,134.249.49.189,1,80,2,0,80,0
2266176123,135.19.26.123,1,16,1,0,16,0
2266481516,135.23.195.108,1,36,1,0,36,0
2301683012,137.48.229.68,3,17,1,0,17,0
2303858261,137.82.22.85,1,20,1,0,20,0
2306097467,137.116.65.59,1,17,1,0,17,0
2306121681,137.116.159.209,1,42,2,0,42,0
2306168404,137.117.86.84,1,12,1,0,12,0
2315140102,137.254.60.6,1,35,2,0,35,0
2315140107,137.254.60.11,1,191,2,0,191,0
2315140130,137.254.60.34,1,9,1,0,9,0
2321236014,138.91.64.46,1,16,1,0,16,0
2322335252,138.108.6.20,1,11,1,0,11,0
2322335508,138.108.7.20,1,45,2,0,45,0
2330755184,138.236.128.112,1,7,1,0,0,7
2337178245,139.78.130.133,1,15,1,0,15,0
2337188477,139.78.170.125,1,12,1,0,12,0
2337192336,139.78.185.144,1,18,1,0,18,0
2338739846,139.102.86.134,1,249,2,0,249,0
2362642210,140.211.15.34,1,2,1,0,2,0
2362681796,140.211.169.196,2,341,9,0,341,0
2372235835,141.101.114.59,1,116,1,0,116,0
2375753908,141.155.32.180,1,4411,1,0,4411,0
2380348481,141.225.60.65,1,96,2,0,96,0
2380353335,141.225.79.55,1,9905,2,0,9905,0
2380372423,141.225.153.199,1,3204,2,0,3200,4
2381238674,141.238.209.146,1,74,1,0,28,46
2382639021,142.4.47.173,1,2909,2,0,2909,0
2385950154,142.54.181.202,1,3,1,0,0,3
2421951220,144.92.10.244,1,16,1,0,16,0
2423692022,144.118.154.246,1,12,1,0,12,0
2438903206,145.94.181.166,1,24,1,0,24,0
2459194619,146.148.84.251,1,35,1,0,35,0
2475179570,147.136.62.50,1,4,1,0,4,0
2488746551,148.87.66.55,19,113,2,0,11,102
2499498380,148.251.81.140,1,6,1,0,6,0
2499499793,148.251.87.17,1,12,1,0,12,0
2500665359,149.13.32.15,1,1,1,0,0,1
2501125412,149.20.37.36,1,43,1,0,43,0
2501129485,149.20.53.13,1,1,1,0,0,1
2501129937,149.20.54.209,1,276,1,0,276,0
2501132291,149.20.64.3,1,4,3,0,0,4
2501133316,149.20.68.4,1,3,2,0,0,3
2501133329,149.20.68.17,1,11,3,0,0,11
2505505577,149.86.251.41,1,95,2,0,95,0
2508108182,149.126.177.150,1,15,1,0,15,0
2511100607,149.172.90.191,1,13,1,0,13,0
2511225669,149.174.67.69,1,9,1,0,9,0
2548917046,151.237.99.54,1,28,1,0,28,0
2548920698,151.237.113.122,1,11,1,0,11,0
2550230825,152.1.111.41,1,12,1,0,12,0
2550299109,152.2.121.229,1,10,1,0,10,0
2550326832,152.2.230.48,1,11,1,0,11,0
2550372773,152.3.153.165,1,12,1,0,12,0
2551416459,152.19.134.139,1,15,6,0,0,15
2551416462,152.19.134.142,2,374,9,0,374,0
2560836227,152.163.66.131,1,50,2,0,50,0
2587222146,154.53.224.130,1,12,1,0,12,0
2603196652,155.41.160.236,1,16,1,0,16,0
2607088499,155.101.3.115,1,2,1,0,0,2
2607104731,155.101.66.219,1,4,1,0,4,0
2616663045,155.247.28.5,1,560,1,0,560,0
2618977429,156.26.108.149,1,24,1,0,24,0
2627354634,156.154.64.10,1,4,1,0,0,4
2627354820,156.154.64.196,1,15,4,0,0,15
2627354824,156.154.64.200,1,10,7,0,0,10
2627354890,156.154.65.10,1,1,1,0,0,1
2627355076,156.154.65.196,1,15,3,0,0,15
2627355080,156.154.65.200,1,2,2,0,0,2
2627355332,156.154.66.196,1,24,5,0,0,24
2627355336,156.154.66.200,1,3,3,0,0,3
2627355588,156.154.67.196,1,19,5,0,0,19
2627355592,156.154.67.200,1,6,6,0,0,6
2627355844,156.154.68.196,1,16,3,0,0,16
2627356100,156.154.69.196,1,29,4,0,0,29
2627363843,156.154.100.3,1,10,5,0,0,10
2627364099,156.154.101.3,1,7,4,0,0,7
2627364355,156.154.102.3,1,4,2,0,0,4
2627364611,156.154.103.3,1,2,1,0,0,2
2627370049,156.154.124.65,1,9,3,0,0,9
2627370054,156.154.124.70,1,2,1,0,0,2
2627370305,156.154.125.65,1,1,1,0,0,1
2627370566,156.154.126.70,1,2,1,0,0,2
2627370817,156.154.127.65,1,1,1,0,0,1
2627371073,156.154.128.65,1,3,2,0,0,3
2637641868,157.55.56.140,3,3,2,0,0,3
2637641869,157.55.56.141,3,5,1,0,0,5
2637641870,157.55.56.142,3,3,2,0,0,3
2637641871,157.55.56.143,4,5,2,0,0,5
2637641872,157.55.56.144,3,5,2,0,0,5
2637641873,157.55.56.145,5,20,2,0,0,20
2637641874,157.55.56.146,4,37,1,0,0,37
2637641875,157.55.56.147,4,5,2,0,0,5
2637641876,157.55.56.148,5,22,2,0,0,22
2637641877,157.55.56.149,7,16,2,0,0,16
2637641878,157.55.56.150,1,1,1,0,0,1
2637641879,157.55.56.151,2,4,2,0,0,4
2637641880,157.55.56.152,4,19,2,0,0,19
2637641881,157.55.56.153,2,2,2,0,0,2
2637641882,157.55.56.154,4,21,2,0,0,21
2637641883,157.55.56.155,7,33,2,0,0,33
2637641884,157.55.56.156,2,3,2,0,0,3
2637641885,157.55.56.157,3,21,2,0,0,21
2637641886,157.55.56.158,4,33,2,0,0,33
2637641887,157.55.56.159,3,8,2,0,0,8
2637641888,157.55.56.160,4,4,2,0,0,4
2637641889,157.55.56.161,3,3,1,0,0,3
2637641890,157.55.56.162,3,4,2,0,0,4
2637641893,157.55.56.165,2,2,1,0,0,2
2637641894,157.55.56.166,4,8,2,0,0,8
2637641895,157.55.56.167,1,1,1,0,0,1
2637641896,157.55.56.168,2,7,2,0,0,7
2637641897,157.55.56.169,5,40,2,0,0,40
2637641898,157.55.56.170,1,2,1,0,0,2
2637641899,157.55.56.171,5,10,2,0,0,10
2637641900,157.55.56.172,2,7,2,0,0,7
2637641902,157.55.56.174,2,26,1,0,0,26
2637641903,157.55.56.175,3,6,2,0,0,6
2637641904,157.55.56.176,4,7,2,0,0,7
2637641920,157.55.56.192,1,2,2,0,0,2
2637647966,157.55.80.94,1,17,2,0,17,0
2637656081,157.55.112.17,1,39,1,0,39,0
2637656083,157.55.112.19,1,1254,1,0,1254,0
2637660812,157.55.130.140,2,15,2,0,0,15
2637660813,157.55.130.141,3,9,1,0,0,9
2637660814,157.55.130.142,5,8,2,0,0,8
2637660815,157.55.130.143,6,10,2,0,0,10
2637660816,157.55.130.144,7,8,2,0,0,8
2637660817,157.55.130.145,1,7,2,0,0,7
2637660818,157.55.130.146,1,4,2,0,0,4
2637660819,157.55.130.147,5,38,2,0,0,38
2637660820,157.55.130.148,1,1,1,0,0,1
2637660821,157.55.130.149,2,2,1,0,0,2
2637660822,157.55.130.150,5,25,2,0,0,25
2637660823,157.55.130.151,3,5,2,0,0,5
2637660824,157.55.130.152,4,25,2,0,0,25
2637660825,157.55.130.153,8,47,2,0,0,47
2637660826,157.55.130.154,4,18,2,0,0,18
2637660827,157.55.130.155,3,16,2,0,0,16
2637660828,157.55.130.156,3,3,1,0,0,3
2637660829,157.55.130.157,5,11,2,0,0,11
2637660830,157.55.130.158,1,1,1,0,0,1
2637660831,157.55.130.159,3,3,2,0,0,3
2637660832,157.55.130.160,4,6,2,0,0,6
2637660833,157.55.130.161,3,3,2,0,0,3
2637660834,157.55.130.162,7,100,2,0,0,100
2637660837,157.55.130.165,5,7,1,0,0,7
2637660838,157.55.130.166,7,46,2,0,0,46
2637660839,157.55.130.167,2,2,1,0,0,2
2637660840,157.55.130.168,7,24,2,0,0,24
2637660841,157.55.130.169,2,4,2,0,0,4
2637660842,157.55.130.170,2,27,2,0,0,27
2637660843,157.55.130.171,8,36,2,0,0,36
2637660844,157.55.130.172,5,12,2,0,0,12
2637660845,157.55.130.173,4,30,2,0,0,30
2637660846,157.55.130.174,4,5,2,0,0,5
2637660847,157.55.130.175,3,6,2,0,0,6
2637660848,157.55.130.176,4,34,2,0,0,34
2637661451,157.55.133.11,1,33,7,0,0,33
2637661577,157.55.133.137,1,2,1,0,2,0
2637661585,157.55.133.145,1,21,1,0,21,0
2637661587,157.55.133.147,1,26,1,0,26,0
2637672743,157.55.177.39,1,4,1,0,4,0
2637687692,157.55.235.140,3,5,2,0,0,5
2637687693,157.55.235.141,2,2,2,0,0,2
2637687694,157.55.235.142,3,6,2,0,0,6
2637687695,157.55.235.143,4,7,1,0,0,7
2637687696,157.55.235.144,3,31,2,0,0,31
2637687697,157.55.235.145,2,18,2,0,0,18
2637687698,157.55.235.146,7,33,2,0,0,33
2637687699,157.55.235.147,2,2,1,0,0,2
2637687700,157.55.235.148,5,25,2,0,0,25
2637687701,157.55.235.149,4,13,2,0,0,13
2637687702,157.55.235.150,1,1,1,0,0,1
2637687703,157.55.235.151,2,5,2,0,0,5
2637687704,157.55.235.152,4,42,2,0,0,42
2637687705,157.55.235.153,3,3,2,0,0,3
2637687706,157.55.235.154,5,52,2,0,0,52
2637687707,157.55.235.155,2,3,1,0,0,3
2637687708,157.55.235.156,2,2,1,0,0,2
2637687709,157.55.235.157,4,33,2,0,0,33
2637687711,157.55.235.159,5,17,2,0,0,17
2637687712,157.55.235.160,1,15,2,0,0,15
2637687713,157.55.235.161,3,3,2,0,0,3
2637687714,157.55.235.162,2,23,2,0,0,23
2637687717,157.55.235.165,6,9,2,0,0,9
2637687718,157.55.235.166,5,7,2,0,0,7
2637687719,157.55.235.167,4,29,2,0,0,29
2637687720,157.55.235.168,1,2,1,0,0,2
2637687721,157.55.235.169,3,3,1,0,0,3
2637687722,157.55.235.170,2,2,1,0,0,2
2637687724,157.55.235.172,3,6,2,0,0,6
2637687725,157.55.235.173,1,1,1,0,0,1
2637687726,157.55.235.174,4,23,2,0,0,23
2637687727,157.55.235.175,1,1,1,0,0,1
2637687728,157.55.235.176,4,8,2,0,0,8
2637689052,157.55.240.220,1,979,11,0,979,0
2637706106,157.56.51.122,1,281,2,0,281,0
2637706252,157.56.52.12,4,33,2,0,0,33
2637706253,157.56.52.13,2,17,2,0,0,17
2637706254,157.56.52.14,3,3,1,0,0,3
2637706255,157.56.52.15,2,2,1,0,0,2
2637706256,157.56.52.16,2,3,2,0,0,3
2637706257,157.56.52.17,1,1,1,0,0,1
2637706258,157.56.52.18,4,6,1,0,0,6
2637706259,157.56.52.19,2,2,1,0,0,2
2637706260,157.56.52.20,5,6,2,0,0,6
2637706261,157.56.52.21,3,4,2,0,0,4
2637706262,157.56.52.22,4,5,2,0,0,5
2637706263,157.56.52.23,2,2,1,0,0,2
2637706265,157.56.52.25,5,7,2,0,0,7
2637706266,157.56.52.26,2,2,1,0,0,2
2637706267,157.56.52.27,3,3,2,0,0,3
2637706268,157.56.52.28,5,19,2,0,0,19
2637706269,157.56.52.29,3,3,2,0,0,3
2637706270,157.56.52.30,3,9,2,0,0,9
2637706271,157.56.52.31,3,9,2,0,0,9
2637706272,157.56.52.32,4,86,2,0,0,86
2637706273,157.56.52.33,1,1,1,0,0,1
2637706274,157.56.52.34,5,9,2,0,0,9
2637706277,157.56.52.37,3,4,1,0,0,4
2637706278,157.56.52.38,4,10,2,0,0,10
2637706279,157.56.52.39,4,8,2,0,0,8
2637706280,157.56.52.40,4,6,1,0,0,6
2637706281,157.56.52.41,3,3,1,0,0,3
2637706282,157.56.52.42,3,4,2,0,0,4
2637706284,157.56.52.44,2,3,2,0,0,3
2637706285,157.56.52.45,2,8,2,0,0,8
2637706286,157.56.52.46,7,19,2,0,0,19
2637706287,157.56.52.47,3,3,2,0,0,3
2637706288,157.56.52.48,1,11,2,0,0,11
2637706537,157.56.53.41,1,4,1,0,4,0
2637706546,157.56.53.50,1,13,1,0,13,0
2637709435,157.56.64.123,1,36,1,0,36,0
2637712292,157.56.75.164,1,96,1,0,96,0
2637717711,157.56.96.207,1,12,1,0,12,0
2637718043,157.56.98.27,1,2,1,0,2,0
2637718077,157.56.98.61,1,2,1,0,2,0
2637718134,157.56.98.118,1,6,1,0,6,0
2637718137,157.56.98.121,1,6,1,0,6,0
2637718148,157.56.98.132,1,13,1,0,13,0
2637718614,157.56.100.86,1,4,1,0,4,0
2637718626,157.56.100.98,1,15,1,0,15,0
2637718658,157.56.100.130,1,11,1,0,11,0
2637718662,157.56.100.134,1,140,1,0,140,0
2637720253,157.56.106.189,1,42,1,0,0,42
2637721099,157.56.110.11,1,27,8,0,0,27
2637722676,157.56.116.52,1,11,4,0,0,11
2637729138,157.56.141.114,1,17,1,0,17,0
2637730007,157.56.144.215,1,33,1,0,0,33
2637730008,157.56.144.216,1,1,1,0,0,1
2637730839,157.56.148.23,2,143,1,0,143,0
2637731353,157.56.150.25,1,18,3,0,18,0
2682279803,159.224.87.123,3,18,1,0,18,0
2682300123,159.224.166.219,1,227,2,0,227,0
2682309608,159.224.203.232,1,21,1,0,21,0
2685011226,160.10.5.26,1,4,1,0,4,0
2686768983,160.36.215.87,1,10,1,0,10,0
2686965187,160.39.213.195,1,33,1,0,33,0
2705677328,161.69.92.16,1,13,1,0,13,0
2705677338,161.69.92.26,1,9,1,0,9,0
2717742035,161.253.115.211,1,72,1,0,72,0
2728391064,162.159.241.152,1,199,1,0,199,0
2728392153,162.159.245.217,1,4,1,0,4,0
2728392409,162.159.246.217,1,4,1,0,4,0
2731545766,162.208.20.166,1,17,1,0,17,0
2731721119,162.210.193.159,1,1,1,0,1,0
2732122177,162.216.224.65,1,5,1,0,5,0
2732175691,162.217.177.75,1,361,1,0,361,0
2732175694,162.217.177.78,1,422,1,0,422,0
2732180505,162.217.196.25,1,12,1,0,12,0
2732335902,162.220.35.30,1,1,1,0,0,1
2732468237,162.222.40.13,1,39,1,0,39,0
2732484503,162.222.103.151,1,6,2,0,0,6
2733827407,162.242.229.79,1,49,1,0,49,0
2733848425,162.243.55.105,1,6,3,0,0,6
2733870395,162.243.141.59,1,71,1,0,71,0
2734166040,162.248.16.24,1,6,1,0,6,0
2734166047,162.248.16.31,1,82,1,0,82,0
2734166053,162.248.16.37,1,93,1,0,93,0
2734500138,162.253.41.42,1,10,1,0,10,0
2754123138,164.40.149.130,1,1,1,0,0,1
2758505630,164.107.116.158,1,4,1,0,0,4
2789143348,166.62.243.52,1,1,1,0,0,1
2790141247,166.78.45.63,1,6,1,0,6,0
2803374182,167.24.24.102,1,24,9,0,0,24
2822611040,168.61.160.96,1,14,1,0,14,0
2822611329,168.61.161.129,2,28,2,0,28,0
2822646533,168.62.43.5,1,41,1,0,41,0
2822727733,168.63.104.53,1,16,1,0,16,0
2822736468,168.63.138.84,1,49,2,0,49,0
2826591633,168.122.93.145,1,3239,2,0,3239,0
2826624274,168.122.221.18,1,12,1,0,12,0
2850620960,169.233.6.32,1,1,1,0,0,1
2850860448,169.236.173.160,1,45,1,0,43,2
2852061183,169.254.255.255,1,2589,17,0,0,2589
2873254270,171.66.97.126,1,4,2,0,0,4
2886730451,172.16.2.211,1,32,1,0,32,0
2886730499,172.16.3.3,0,128,1,128,0,0
2886730698,172.16.3.202,1,560,3,368,192,0
2886730699,172.16.3.203,0,128,1,128,0,0
2886730700,172.16.3.204,0,64,1,64,0,0
2886730701,172.16.3.205,0,64,1,64,0,0
2886730702,172.16.3.206,0,64,1,64,0,0
2886731210,172.16.5.202,1,320,1,128,192,0
2886732288,172.16.10.0,5,213,4,4,209,0
2886732289,172.16.10.1,1000,50239,5,2,50237,0
2886732290,172.16.10.2,184,619,7,9,610,0
2886732291,172.16.10.3,18,317,7,36,281,0
2886732292,172.16.10.4,18,306,7,36,270,0
2886732293,172.16.10.5,18,311,7,36,275,0
2886732294,172.16.10.6,18,315,7,36,279,0
2886732295,172.16.10.7,19,315,7,36,279,0
2886732296,172.16.10.8,19,317,7,36,281,0
2886732297,172.16.10.9,19,315,7,36,279,0
2886732298,172.16.10.10,19,310,7,35,275,0
2886732299,172.16.10.11,20,326,8,35,281,10
2886732300,172.16.10.12,19,315,7,36,279,0
2886732301,172.16.10.13,18,310,7,36,274,0
2886732302,172.16.10.14,19,319,7,35,284,0
2886732303,172.16.10.15,20,319,7,36,283,0
2886732304,172.16.10.16,18,315,7,36,279,0
2886732305,172.16.10.17,18,312,7,36,276,0
2886732306,172.16.10.18,19,320,7,36,284,0
2886732307,172.16.10.19,19,314,7,35,279,0
2886732308,172.16.10.20,18,308,7,36,272,0
2886732309,172.16.10.21,18,306,7,36,270,0
2886732310,172.16.10.22,19,310,7,36,274,0
2886732311,172.16.10.23,19,316,7,36,280,0
2886732312,172.16.10.24,19,317,7,36,281,0
2886732313,172.16.10.25,19,317,7,36,281,0
2886732314,172.16.10.26,18,311,7,35,276,0
2886732315,172.16.10.27,18,317,7,35,282,0
2886732316,172.16.10.28,19,316,7,36,280,0
2886732317,172.16.10.29,19,316,7,35,281,0
2886732318,172.16.10.30,18,311,7,35,276,0
2886732319,172.16.10.31,18,313,7,35,278,0
2886732320,172.16.10.32,18,313,7,35,278,0
2886732321,172.16.10.33,18,311,7,35,276,0
2886732322,172.16.10.34,17,309,7,35,274,0
2886732323,172.16.10.35,17,306,7,35,271,0
2886732324,172.16.10.36,19,311,7,35,276,0
2886732325,172.16.10.37,19,313,7,35,278,0
2886732326,172.16.10.38,19,309,7,35,274,0
2886732327,172.16.10.39,18,306,7,35,271,0
2886732328,172.16.10.40,17,308,7,34,274,0
2886732329,172.16.10.41,17,309,7,35,274,0
2886732330,172.16.10.42,19,316,7,35,281,0
2886732331,172.16.10.43,19,313,7,36,277,0
2886732332,172.16.10.44,17,312,7,36,276,0
2886732333,172.16.10.45,18,312,7,36,276,0
2886732334,172.16.10.46,19,321,7,36,285,0
2886732335,172.16.10.47,19,315,7,36,279,0
2886732336,172.16.10.48,18,313,7,36,277,0
2886732337,172.16.10.49,18,308,7,36,272,0
2886732338,172.16.10.50,19,311,7,36,275,0
2886732339,172.16.10.51,19,308,7,36,272,0
2886732340,172.16.10.52,19,307,7,35,272,0
2886732341,172.16.10.53,18,311,7,36,275,0
2886732342,172.16.10.54,17,305,7,36,269,0
2886732343,172.16.10.55,17,307,7,35,272,0
2886732344,172.16.10.56,19,312,7,35,277,0
2886732345,172.16.10.57,19,309,7,35,274,0
2886732346,172.16.10.58,16,302,7,36,266,0
2886732347,172.16.10.59,17,303,7,34,269,0
2886732348,172.16.10.60,19,312,7,36,276,0
2886732349,172.16.10.61,19,317,7,35,282,0
2886732350,172.16.10.62,18,308,7,34,274,0
2886732351,172.16.10.63,18,308,7,35,273,0
2886732352,172.16.10.64,19,315,7,35,280,0
2886732353,172.16.10.65,19,313,7,36,277,0
2886732354,172.16.10.66,5,280,7,36,244,0
2886732355,172.16.10.67,5,284,7,35,249,0
2886732356,172.16.10.68,5,278,7,35,243,0
2886732357,172.16.10.69,5,278,7,35,243,0
2886732358,172.16.10.70,5,276,7,35,241,0
2886732359,172.16.10.71,5,278,7,36,242,0
2886732360,172.16.10.72,5,284,7,36,248,0
2886732361,172.16.10.73,5,287,7,36,251,0
2886732362,172.16.10.74,5,283,7,36,247,0
2886732363,172.16.10.75,5,284,7,36,248,0
2886732364,172.16.10.76,5,289,7,36,253,0
2886732365,172.16.10.77,5,284,7,34,250,0
2886732366,172.16.10.78,5,283,7,35,248,0
2886732367,172.16.10.79,5,288,7,36,252,0
2886732368,172.16.10.80,5,283,7,35,248,0
2886732369,172.16.10.81,5,282,7,35,247,0
2886732370,172.16.10.82,5,281,7,35,246,0
2886732371,172.16.10.83,5,284,7,35,249,0
2886732372,172.16.10.84,5,283,7,35,248,0
2886732373,172.16.10.85,5,284,7,36,248,0
2886732374,172.16.10.86,5,282,7,35,247,0
2886732375,172.16.10.87,5,285,7,36,249,0
2886732376,172.16.10.88,5,288,7,35,253,0
2886732377,172.16.10.89,5,281,7,35,246,0
2886732378,172.16.10.90,5,284,7,36,248,0
2886732379,172.16.10.91,5,280,7,36,244,0
2886732380,172.16.10.92,5,281,7,35,246,0
2886732381,172.16.10.93,5,287,7,35,252,0
2886732382,172.16.10.94,5,283,7,36,247,0
2886732383,172.16.10.95,5,286,7,36,250,0
2886732384,172.16.10.96,5,291,7,36,255,0
2886732385,172.16.10.97,5,287,7,36,251,0
2886732386,172.16.10.98,5,284,7,36,248,0
2886732387,172.16.10.99,5,286,7,36,250,0
2886732388,172.16.10.100,5,287,7,36,251,0
2886732389,172.16.10.101,5,286,7,35,251,0
2886732390,172.16.10.102,5,289,7,35,254,0
2886732391,172.16.10.103,5,285,7,36,249,0
2886732392,172.16.10.104,5,280,7,36,244,0
2886732393,172.16.10.105,5,284,7,35,249,0
2886732394,172.16.10.106,5,287,7,36,251,0
2886732395,172.16.10.107,5,283,7,36,247,0
2886732396,172.16.10.108,5,281,7,36,245,0
2886732397,172.16.10.109,5,284,7,36,248,0
2886732398,172.16.10.110,5,278,7,36,242,0
2886732399,172.16.10.111,5,283,7,36,247,0
2886732400,172.16.10.112,5,278,7,35,243,0
2886732401,172.16.10.113,5,280,7,36,244,0
2886732402,172.16.10.114,5,286,7,36,250,0
2886732403,172.16.10.115,5,285,7,36,249,0
2886732404,172.16.10.116,5,280,7,36,244,0
2886732405,172.16.10.117,5,277,7,36,241,0
2886732406,172.16.10.118,5,282,7,36,246,0
2886732407,172.16.10.119,5,284,7,36,248,0
2886732408,172.16.10.120,5,284,7,36,248,0
2886732409,172.16.10.121,5,285,7,36,249,0
2886732410,172.16.10.122,5,280,7,36,244,0
2886732411,172.16.10.123,5,282,7,36,246,0
2886732412,172.16.10.124,5,282,7,36,246,0
